URL,Snippet
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/14/end/49,stories as we come on. seeking emergency approval as pfizer officially requests authorization for its covid-19 vaccine. the possible time line. when americans may start receiving the first doses. the lines to get tested growing tonight as the pandemic pummels
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/28/end/63,"the nation. more than 186000 new cases. and nearly 2000 u.s. lives lost in just 24 hours. also tonight, looming lockdowns. the new restrictions. an overnight curfew in"
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/14/end/49,stories as we come on. seeking emergency approval as pfizer officially requests authorization for its covid-19 vaccine. the possible time line. when americans may start receiving the first doses. the lines to get tested growing tonight as the pandemic pummels
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/76/end/111,"in michigan. as georgia certifies its results, calling president-elect joe biden the winner. and this just in -- donald trump jr., the president's son, testing positive for covid-19. also breaking right now, an"
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/76/end/111,"in michigan. as georgia certifies its results, calling president-elect joe biden the winner. and this just in -- donald trump jr., the president's son, testing positive for covid-19. also breaking right now, an"
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/121/end/156,good evening. thanks for joining us on a busy friday night. i'm tom llamas in for david. we begin tonight with the grim surge and the rising death toll of the coronavirus across the u.s. the u.s. reporting 186000 new cases in just 24 hours.
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/166/end/201,"available within 24 hour of fda approval. long lines, millions rushing to get tested before thanksgiving. people waiting for hours at dodger stadium in l.a. california with a new daily record of 13000 cases."
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/200/end/235,"24 hours as the coronavirus spirals out of control. when you look at the number of infections that are going up, they're really breaking records in hospitalizations, number of infections per day so that's the thing that's the worst of times. reporter: but today, the first vaccine nearing the finish"
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/185/end/220,"a curfew going into effect this weekend. here in new york city, the mayor warning restrictions could be inevitable. whit johnson tonight. reporter: tonight, from coast to coast, long lines for testing, looming holiday restrictions, and a mounting death toll -- nearly 2000 in                 _"
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/265/end/300,"shut down. you should be outside only if you're getting tested, if you need groceries. reporter: in new york city, the original epicenter of the virus, the mayor warning it could bars and gyms."
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/265/end/300,"shut down. you should be outside only if you're getting tested, if you need groceries. reporter: in new york city, the original epicenter of the virus, the mayor warning it could bars and gyms."
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/281/end/316,"half of the states in the u.s. reporting massive staffing shortages. nurses in new york city marching from a hospital the a nearby cemetery, demanding more staffing and ppe. we are here today because we are sounding the alarm. we are about to face the second"
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/296/end/331,"covid crisis in the bronx and we are not ready! reporter: in indiana, respiratory therapist amber hodges has watched about 20 of her patients die from the virus. they crash so fast that you"
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/312/end/347,don't have time to really think about what you need to do. it's just easier to keep going and to take a break for yourself than to let your patients suffer. reporter: nurse kari wegg nearly lost her own life to covid. one of my coworkers got it and she died. she died.
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/347/end/382,"masks or want to isolate themselves or quarantine. this is real. reporter: tonight, the fda just announced a public meeting about pfizer's vaccine on december 10th. this is a chance for fda scientists and public health"
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/347/end/382,"masks or want to isolate themselves or quarantine. this is real. reporter: tonight, the fda just announced a public meeting about pfizer's vaccine on december 10th. this is a chance for fda scientists and public health"
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/456/end/491,"georgia today certifying results for joe biden on this, his 78th birthday. president trump avoiding questions for the 17th day in a row as news comes in his son don junior tested positive for covid. here's jonathan karl."
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/456/end/491,"georgia today certifying results for joe biden on this, his 78th birthday. president trump avoiding questions for the 17th day in a row as news comes in his son don junior tested positive for covid. here's jonathan karl."
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/649/end/684,"news that just came in -- late news the president's eldest son tested positive for the coronavirus? reporter: yeah, a spokesperson for donald trump jr. put out a statement saying he tested positive at the beginning of the week and has been self-isolating out at his cabin."
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/649/end/684,"news that just came in -- late news the president's eldest son tested positive for the coronavirus? reporter: yeah, a spokesperson for donald trump jr. put out a statement saying he tested positive at the beginning of the week and has been self-isolating out at his cabin."
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/867/end/902,"stimulus program fridaying providing covid relief. when we come back, the breonna taylor case. a third juror coming forward. with the holiday season here, what you need to know about cancelling a flight. stay with us."
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/946/end/981,tell your doctor if you have a history of depression or suicidal thoughts or if these feelings develop. some people taking otezla reported weight loss. your doctor should monitor your weight and may stop treatment. upper respiratory tract infection and headache may occur. tell your doctor about your medicines and if you're pregnant
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/1329/end/1364,"thanksgiving due to the pandemic. airlines reporting a spike in cancellations and expecting more, and travelers should know they can cancel most airline tickets up to the day of travel and still receive a credit. when we come back, so many separated by the virus. tonight, the first hugs, and"
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/1424/end/1459,"dupixent can cause serious allergic reactions including anaphylaxis. get help right away if you have rash, shortness of breath, chest pain, tingling or numbness in your limbs. tell your doctor if you have a parasitic infection and don't change or stop your asthma treatments, including steroids, without talking to your doctor."
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/1508/end/1543,"tell your doctor right away if you have new or worsening symptoms, including trouble breathing, shortness of breath, cough, or chest pain. before taking ibrance, tell your doctor if you have fever, chills, or other signs of infection, liver or kidney problems, are pregnant, breastfeeding, or plan to become pregnant."
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/1524/end/1559,"common side effects include low red blood cell and low platelet counts, infections, tiredness, nausea, sore mouth, abnormalities in liver blood tests, diarrhea, hair thinning or loss, vomiting, rash, and loss of appetite. be in your moment."
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/1578/end/1613,"see the possibilities at hellmanns.com. finally tonight, something we haven't seen during this pandemic -- loved ones separated by covid unable to hug unanother until now. reporter: it's the moment 97-year-old vince shryack and"
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/1608/end/1643,"probably before covid in february. reporter: but that's about to change. outside the katherine and charles hover green houses, a senior living facility in longmont, colorado, they've set"
https://archive.org/details/KGO_20201120_233000_ABC_World_News_Tonight_With_David_Muir#start/1626/end/1661,"up a tent with 4-millimeter plastic, and arm holes so families can hug. just been looking forward to that hug. reporter: dad and daughter together again. you can see the joy even through the masks. they did not let go for five minutes. i just got to hold my dad and"
https://archive.org/details/CNBC_20201119_230000_Mad_Money#start/3619/end/3654,"i'm jim cramer i will see you tomorrow. 'the news with shepard smith' starts now. i'm shepard smith on cnbc, and this is 'the news. wear a mask when you are out in public and reduce the contact. cdc is recommending against travel during the thanksgiving"
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/55/end/90,"issues it's the virus versus the vaccine moo it's biden versus trump trump stock, trump stock. both of which are going in surprising directions. if you you thought the election"
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/104/end/139,"pass the 200000 mark. that's right 200 thousa,000 thousand cases an the virus is hurting business. if not monday, tuesday, wednesday, a question of when, not if i know there is a sense that we"
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/137/end/172,but they mentioned on the conference call they can't be sure about the picture because covid-19 is out of control suddenly a stock up 12 bucks a u-turn and crushed finished today down 21 dollars without another big stimulus
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/197/end/232,"ultimately, though in the meantime, more than a million new covid cases a week could drag things down when you consider over 225000 americans have already decide from this disease. if that wasn't enough already, we still need to worry about the"
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/257/end/292,"but, man, the markets hate uncertainty and right now, a double dose of it from covid and the unconceded election. president trump's headlines far more than you see"
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/321/end/356,tradition. next we hear from med tronic and maybe sales could be light this is a medical device and people are postponing operations because they don't want to get covid going to hospital.
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/382/end/417,i know work day put a scare into us what covid means for tech but i suspect all three will have a better idea now after what happened last night how to explain the obvious without freaking people out.
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/398/end/433,i think the ceo was stating the obvious. there is covid come on. dell has been a horse. but vmware is up earlier this week kohl's posted
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/560/end/595,"get ahead of this, no trading on thanksgiving friday is like the greatest day ever shop bottom line. once we make it through the push and pull of the virus and disputed election next week, back to buying the up stocks"
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/623/end/658,think a good stock to home after we return to normalcy or is this only a covid play? do you see the stock going higher next year i think that it's between a covid play and something that i would describe as not as good as
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/763/end/798,think the stocks have run up because we saw such big gains after target urban is now in the danger zone. i think they will do well but the stocks had a big run and i don't know if i want to be there. the markets in the grips of the virus and the election
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/1041/end/1076,considering it maybe december 1 what does it mean for the ventilator maker. over own over again the pandemic has forced companies to
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/811/end/846,"with thanksgiving less than a week ago, williams sonoma top brass find out what the company is cooking up and take a closer look at its earnings which were a blowout. covid cases continue to climb but news that pfizer has filed for emergency use authorization for its vaccine and the fda"
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/1089/end/1124,since two weeks ago its hot stock has exploded higher. doesn't hurt their in this helps fight covid from tracking test samples to making sure people say socially distance in the workplace and helping out the
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/1089/end/1124,since two weeks ago its hot stock has exploded higher. doesn't hurt their in this helps fight covid from tracking test samples to making sure people say socially distance in the workplace and helping out the
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/1248/end/1283,the whole safety area around covid. we do motion works proximity this is our solution to do contact tracing. we have sold it to a number of customers but implement in our own facilities
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/1342/end/1377,popular also during covid as it is a way for people to do social we try for people of our age be more technology to make it easier and have a color camera in the scanner that detect if
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/2383/end/2418,pandemic is out of control what about this has seen its stock explode higher the past few weeks? they focus on respiratory disorders and sleep apnea machines like that they have been able to pivot fighting covid because they are
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/2400/end/2435,ventilators and late last month the company reported a monthly quarter toot stock from 180 to 220 in a matter of days and since then pulled back to 211. i think the stock still works here they will get a boost in the
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/2415/end/2450,"sleep apnea business once we beat the virus and people can see their doctors again. let's dig deeper with the ceo of resmed and get a better sense of his company's prospects. welcome back to the show jim, great to be back on o'md"
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/2434/end/2469,"money' with you even through the virtual screen. thank you the last time we talked to each other you had come up with a solution to make ventilators that ten times more effective than anybody else. since then, there have been even more things that have happened to me have gone your way in terms of the recognition that"
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/2483/end/2518,"support ventilators and got those ventilators to hundreds of countries worldwide and saved many lives as we are now moving forward and 35 million worth of sales in ventilators in the -- sorry, 125 million of sales in june for the ventilators and $40 million in"
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/2466/end/2501,crisis we pivoted what is a small single-digit percentage of our business in ventilators and we made 150000 ventilators from january 1 through june 30. that is 350% of our normal production in that aerodynamic pen we were 500% on our life
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/2530/end/2565,of digital health take off we have seen the importance of respiratory health and hygiene take off the thought of covid impact are your lungs make people get more masks and thirdly enfinally raises the importance of
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/2530/end/2565,of digital health take off we have seen the importance of respiratory health and hygiene take off the thought of covid impact are your lungs make people get more masks and thirdly enfinally raises the importance of
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/2611/end/2646,"it's not ambitious enough. just to put it in reality the last 12 months, we made over 15 million cpap, and other devices and full mask systems and taken care of 100 million patients in"
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/2646/end/2681,"2025 and achieve our goals impacting that many lives in 2025. i've been thinking about that and especially you have a new mask technology. what would you say to the idea because of the pandemic and hard to breathe, should everyone have"
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/2693/end/2728,"and take care of them. i think some consumer applications in store and disrupted sleep could impact beyond that. what we saw, covid-19 has completely changed the way people look at respiratory health we sought utilization on our"
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/2723/end/2758,"important. we made acquisition of snap technologies for resupply of masks, tubings and accessories for cpap and apnea patients and saw that step up double digits"
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/2711/end/2746,"propeller app jump up double digits of the crisis because the news wouldn't stop, the media wouldn't stop talking about covid-19, this huge pandemic people increased their use of copd and asthma meds so respiratory help is more"
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/2779/end/2814,"night. what i find when i replace with a new mask it's like getting into a new car i get reinvigorated into my therapy, my sleep apnea therapy and my adherence rates go up and not just equals one from the ceo. we have done a big statistically"
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/2795/end/2830,"analysis on the 7.5 billion nights of medical data we have with over 14 million patients and 12 million, 100% cloud connectible devices and we have proved that if you are on a regular respiratory hygiene program to get a new mask, get"
https://archive.org/details/CNBC_20201120_230000_Mad_Money#start/3557/end/3592,since the election finally the restaurants. all of the experts insist that bars and restaurants are the ultimate covid hot spots biden said listen to the science when it comes to the pandemic and scientists are adamant the restaurants need to shut down. that means you don't want to own
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/54/end/89,and on the covid front that have a lot concerns out there especially as we head into a weekend. let's take a look at what is happening with the treasury market right now at least it looks like the yield on the ten year is sitting just at about 0.842%
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/155/end/190,"of emergency facilities established during the coronavirus pandemic continue to serve their important role as a backstop for our still-strained and vulnerable economy that just doesn't happen, this public spat here the $429 billion that the fed"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/299/end/334,"financial plan the ted is let's not wait until a new panic happens to put these programs back in to place, let's leave them up and running. when you talk to people who really understand financial markets, there are a couple concerns that come with this are"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/344/end/379,"that they don't want anybody with any wall street experience in there and if you talk to people who understand markets, that scares them if you have a treasury secretary who doesn't understand how the markets start to react in the time panic, with the covid cases, the potential for"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/344/end/379,"that they don't want anybody with any wall street experience in there and if you talk to people who understand markets, that scares them if you have a treasury secretary who doesn't understand how the markets start to react in the time panic, with the covid cases, the potential for"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/737/end/772,"later in the show. yeah, see you at 7:00 coming up, the market's reaction to the surge in covid case and prospect of new lockdowns, stock futures essentially flat at the moment huge lineup still to come on the"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/737/end/772,"later in the show. yeah, see you at 7:00 coming up, the market's reaction to the surge in covid case and prospect of new lockdowns, stock futures essentially flat at the moment huge lineup still to come on the"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/937/end/972,"185000. that beat the previous record set last friday of 176000, obviously a record no one wants to be beating. the cdc advising americans now not to travel for thanksgiving's holiday to help prevent the spread of the virus."
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/980/end/1015,"performing essential activities, aimed at stopping private parties and gatherings the state's health secretary said people in late night high risk behavior risk spreading the virus to people with health issues but a new front in the war"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/994/end/1029,against covid. the white house having its first task force press conference yesterday and becoming more aggressive about this i had asked dr. fauci two days
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/1029/end/1064,"across this country. but clearly the numbers are getting to the point where they feel compelled to do so. yeah, numbers looking pretty scary. let's discuss what it means for the markets. they continue to grapple with the rise in coronavirus cases. let's bring in jason snipe of"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/1049/end/1084,odyssey capital advisers thanks for joining us. clearly november has been unbelievably strong for markets in the face of these rising cases. a lot of people think that the u.s. is a month or a couple weeks behind europe and that more lockdowns might be coming
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/1647/end/1682,"before and when we come back, dr. scott got leib will weigh in on the flood of new covid news from the dispute over remdesivir to the new treatment from eli lilly about and let's take a look at the s&p winners and losers"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/1889/end/1924,gilead this morning after a world health organization panel advised doctors against using the antiviral drug remdesivir as a covid treatment. that panel said that there is no evidence that it improves survival or shortens recovery time that is a split from
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/1936/end/1971,drug to be used along with remdesivir in treats coronavirus patients a clinical trial showed a slight reduction in median recovery time for patients treated with a combination of those drugs compared to patients treated only with remdesivir
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/1999/end/2034,"there is a 1.5% chance that somebody else in that restaurant has covid. is that -- how do you figure the math on that if just look nationally, if you are in a restaurant with about 50 people, there is a 00%"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/2029/end/2064,"states population is actively infected with covid. so if you are in a room with 50 people, there is a 00% chans is that you have someone with covid in that room in north dakota, there is a 50% chance if you are in a room with"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/2014/end/2049,"chance that someone in that room has covid. so actual incidence of infection which is one this four cases so when we say we're diagnosing 200000 cases, that is really 800000 cases nationally so about 1.5% of the united"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/2044/end/2079,"just ten people. so some are cooler, some parts of the country are hotter. that is basically a national average, the 50% chance that someone has covid in that room but it varies across the nation. there is a lot infection around"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/2061/end/2096,the nation right now and that is why the recommendations really are to avoid mixing outside your own household because there is so much virus around the country. you've said for a long time that there is not the political will or the will among the people at this point to endure
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/2076/end/2111,"the sort of lockdowns that we saw back in march and april. but the warnings that are now coming from the cdc and from other government officials, especially governors, mayors, superintendents of schools, is that you really can't do any of"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/2152/end/2187,"probably not see the epidemic turn sharply the continued spread will start to decline, but only after we've infected a significant number of the eligible population, it will start it decline on its own as the epidemic runs its course but there will be a lot of death"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/2247/end/2282,"people they shouldn't be hicksihicks i mixing with families that is something that you really can't enforce so there you want to see public persuasion other things where you have congregate settings where you know the virus is spreading like bars an restaurants, there you"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/2312/end/2347,"still li still -- i think they have ambitions to get on planes the next couple weeks, they will wear their n95 mask and try to be safe. what do you tell them? look, i think if you have to fly, you can do it safely."
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/2328/end/2363,"nothing is going to be 100% safe but when you move around, you increase your risk of spread so if you are going to fly, wear a high quality mask. i traveled this week, i wore two masks. i had the n95 and level three procedure mask on top of it."
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/2360/end/2395,"with covid on a journey. the decision to -- do you understand the decision to close schools but not gyms, pmovie theaters, restaurant and bars or should it be a binary decision, if a certain region crosses a"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/2344/end/2379,"i wore it door to door so it was hard to wear it for that period of time, but if you want to be protected, you will have to do that. otherwise just moving around is going to put you at risk especially in an environment where there is so much infection around, you will come in contact"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/2456/end/2491,"my person still has in-person learning based on the new jersey guidelines and if you look at the guidelines, the guidelines are running based on information that is a week old on testing that is not great. they just put out the latest statistics for the state, the entire state, 19 out of 21"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/2472/end/2507,"counties went to high transmission and high levels on every count. you don't shut down until it is very high, but the entire state went to that based on information that was for the week that ended last friday. you know the testing is slow, you know things are not in the"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/2488/end/2523,"school, and you talk about the numbers, high kid has 17 people in his class so you start running the numbers like you were talking at the percentage of having those, they are not testing in the schools because they can't in public schools, so we're doing it, we're going because i do think that it is important for the"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/2532/end/2567,"as treatment benefit we haven't fully quantified it it might be a weak treatment benefit, but it is still a drug that if i was hospitalized with covid and requiring oxygen and ill, i think this drug should"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/2835/end/2870,"their covid-19 vaccine, this would be the first one that goes through the regulatory process and they could have it available if high risk groups in the united states by mid to late december they have also initiated rolling submissions with regulators around the world from australia to canada, europe, japan and the"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/2820/end/2855,"expert on all things pfizer and covid vaccines, meg tirrell. it is a pretty big milestone. fider and biontech say that today they will submit their application to the fda for emergency use authorization of"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/3262/end/3297,"asia, where the cases weighed out, particularly china, korea and japan, when we have a very large presence it's really back to normal it's kind of incredible. people aren't wearing masks, not only at theaters but almost nowhere in china, and when you go to a theater there, we're"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/3294/end/3329,"because it lasted longer and the case load was higher i think there will be a transition period or even people with vaccines like we wear masks just to make the people around them feel safe but again, my biggest surprise has been in other territories"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/3662/end/3697,"relatively flat after a bumpy week on wall street. the dow is headed for its best month since 1987. meantime, covid cases continue to surge, marking a record number of tail cases. as states add up"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/3678/end/3713,"restrictions we'll see what this means for the economy. we'll get you up to speed on the latest virus headlines. home buying keeping steady, the market seeing surging mortgage numbers and rates at record lows. we'll talk to one of the biggest lenders in the country to see if an end is near"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/3745/end/3780,"wolf hey, guys, just really quickly before we jump to the next thing, when i said an end is near, we mean an end to covid crisis, not the end is near. it's 2020, kind of hard to mix these things up, these times end of covid."
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/3824/end/3859,in the middle of acrisis the fed for its pair in a rebuke of the treasury responded quote the federal reserve would prefer that the full suite of emergency facilities established during the coronavirus pandemic continue to serve their important role as a backstop for our still-strained and
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/4202/end/4237,"number one wholesale mortgage lender in the nation on the exodos from the big city to the suburbs, but first, news out of pfizer this morning, the company officially applying to the fda for emergency use authorization of its covid-19"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/4398/end/4433,"one of the biggest economic surprises has been the strength of the housing market amid a raging pandemic. sales are off the charts, mortgage rates are at record lows but will this next wave of covid cases cool things off. matt ishbia, the president and"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/4863/end/4898,"show the cartoon was expanded to a half hour and began airing regularly in january of 1990 welcome back to 'squawk box,' yesterday, the trump administration's coronavirus task force gave its first briefing since july. vice president pence sought to reassure the public both of the"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/4985/end/5020,"have school between thanksgiving and what happens in the new year just a lot of concerns in the meantime, we are watching shares of gilead, after a world health organization panel advised doctors against using the antiviral drug remdesivir for a covid treatment."
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/5242/end/5277,"term contract required. click or call today. welcome back to 'squawk' this morning when it comes to rewarding shareholders, there is no question who the best performing companies are when it comes to the covid ecosystem. it's all about vaccines."
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/5272/end/5307,"covid-19 whether it be for treatments and that technology or for vaccines, but as you can see here, the main etf that tracks health care, the ticker xlv, up about 7% so far year to date the s&p 500 is up over 11%."
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/5301/end/5336,"weight basket of stocks tied toward covid-19 treatments as you can see in that chart, the vaccine stocks in the red line on an equal weight basis, up about 430 some% so fpercent o"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/5368/end/5403,"ecosystem around covid, vaccine stocks have certainly very very very handily rewarded investors for being early to that game, becky. i'll send things over to you in the meantime, the futures this morning have improved from what we saw overnight, and what"
https://archive.org/details/CNBC_20201120_110000_Squawk_Box#start/5414/end/5449,"concerns about the election, the push back and forth, the covid cases continuing to climb. it's confounded a lot of people. you say there's good reason. why don't you list those i think what people don't"
https://archive.org/details/CNBC_20201120_220000_Fast_Money#start/46/end/81,"down where it is headed next later, to the moon what lit up the solar trade today. we start off with --  from the other side hello from the other side despite the spike in covid cases around the country companies are looking to the other side of the"
https://archive.org/details/CNBC_20201120_220000_Fast_Money#start/143/end/178,"enough are we going to have another lockdown and we're going to have q1 gdp brink that's negative that's the tug-of-war going on in the market. in the news we got this week, it didn't resolve that unfortunately. that's exactly what jp morgan is forecasting, a contraction in"
https://archive.org/details/CNBC_20201120_220000_Fast_Money#start/717/end/752,"tech do well it is kind of an overall virus stay-at-home trade you did not see it today value outperformed growth by 30 or 40 basis points, small outperformed large by around 75 basis points i thought it was notable in the sense that value cyclical trade,"
https://archive.org/details/CNBC_20201120_220000_Fast_Money#start/1356/end/1391,"my risk management team won't let me touch it. now they are saying, wait, i got to buy this thing, i have to be in it. that's what we're seeing in the market and it is reflected in the price. what is kind of interesting, what we're seeing is there is in the relatively short term a bit of a coin shortage"
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/133/end/168,"covid winter narrative that's because these selloffs ant getting any traction at all. there's not a lot of volume, not a lot of panic, just churning."
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/133/end/168,"covid winter narrative that's because these selloffs ant getting any traction at all. there's not a lot of volume, not a lot of panic, just churning."
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/195/end/230,"pfizer and biotech trying to get to the fda first hi, meg. this is the first covid-19 vaccine to go to the fda"
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/313/end/348,"usi usi using remdesivir saying their testing showed no benefit. that eli lilly drug is a previously approved, i thought,"
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/430/end/465,"whopper, now expecting a negative quarter steve liesman has the details. the resurgence of the virus and increasing lockdowns, jpmorgan worrying about a first quarter contraction, a"
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/430/end/465,"whopper, now expecting a negative quarter steve liesman has the details. the resurgence of the virus and increasing lockdowns, jpmorgan worrying about a first quarter contraction, a"
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/554/end/589,"i think the market is eyes wide open as to what's coming its way in the next couple months here in terms of consumer spending and lockdowns and terrible, terrible developments when it comes to human life out there. i think it's looking through that but i don't think it's wrong to"
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/569/end/604,"sort of think about the risks on both sides of that, kelly, which is everybody listens to figure every word she says. you think about how exquisitely we have to hand off from the virus surge to the vaccine and"
