,url,snippet,doc_cluster
491,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/0/end/31,the fight against the corona virus pandemic is the rate of infection in developing measures are being taken. what does the latest research says?,8
492,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/108/end/143,"loaned over $100000000000.00 to african countries as part of its transcontinental infrastructure program, known as the bolton road initiative. many african countries were already crippled under the weight of the money they owe china for projects like the money losing kenyan railway. now the coronavirus pandemic has made it nearly impossible for many",1
493,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/169/end/204,"a brief reprieve for many nations. not japan is on the maximum. after looking at a record number of data, corona virus infections to support the ailing economy. tokyo wants to increase free",1
494,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/188/end/223,trade in the region. the apec summit office and opportunity to bring the message home. japan is on edge again. the capitol placed on its highest alert level as corporate 19 cases saw. new virus concerns have weighed down one of the world's,1
495,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/721/end/756,"for making sure that coronavirus rules are followed. it can be a little tricky, particularly when it means telling people what to do. but one japanese sports shop has found a technological solution. it's enlisted the help of a cute if",1
496,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/805/end/840,a good joke there. that's all from me on the business team here in the end. thank you so much for keeping us company to stay safe to stay healthy. the fight against the corona virus pandemic has the rate of infection been,8
497,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/823/end/858,developing. what does the latest research say? information and contacts the coronavirus update on t w from ghetto to heart.,8
498,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/864/end/899,"starts to simmer coke out of all the coronavirus cases in the world,",1
499,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/1005/end/1040,"comparable to how it used to be. some months ago we had around 30 services per month. right now, we're having around 18 regions where this 2nd wave of the pandemic is not only hitting record numbers of people, many of whom could die. local lockdowns in the basle to try and curb the spread are",1
500,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/1076/end/1111,"are good for the construction sector. despite his support for trump, he has his own opinion on covert 1900, specially after he tested positive. everyone is going to get the virus and we're going to fill up the hospitals. testing is one of the crucial instruments to avoid",0
501,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/1090/end/1125,"to this problem. we get cordy mates 10 testing centers in the past. he works for a private company that is being paid by the state of texas, but his main concern in the pandemic is not political. i don't have fully knowledge",1
502,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/1076/end/1111,"are good for the construction sector. despite his support for trump, he has his own opinion on covert 1900, specially after he tested positive. everyone is going to get the virus and we're going to fill up the hospitals. testing is one of the crucial instruments to avoid",0
503,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/1143/end/1178,"well, there are 2 sets of factors, i would say that went wrong. the 1st set has to do with the trumpet ministration. trump, himself wasn't very interested and listening to experts doing the right thing, trying to do the best job he can and mitigating the spread of the virus. and the",1
504,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/1194/end/1229,the course of the viruses playing down of the virus? well i think we all are familiar with the press conferences that he gave late spring and early summer where he really just rattled and gave all kinds of,0
505,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/1207/end/1242,conflicting messages about what to do to fight the virus. and we also know that he gave an interview to bob woodward where he's where he warned off the rock virus already in early and early march. but then he played it down to the public because,1
506,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/1244/end/1279,"were not the most competent ones. they all contributed to, to the bad response that didn't really help there and continue the virus. so how will the new president do things differently? i guess he's got a bit of a mystically no. right, i mean, joe biden already emphasize that. this is one of his main priorities. he's already",1
507,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/1260/end/1295,appointed a council of advisors to fight the pending. and this point he's kind of in a bind because at the moment the virus release spreading rapidly and is kind of out of control. so i wouldn't expect him to fix the problem soon after he enters office,1
508,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/1274/end/1309,"on the 20th of january. i think it will be quite hard at this point to contain the virus. the people are tired of restrictions of lockdowns, and i'm afraid that's i think the solution will only come when vaccine is",8
509,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/1274/end/1309,"on the 20th of january. i think it will be quite hard at this point to contain the virus. the people are tired of restrictions of lockdowns, and i'm afraid that's i think the solution will only come when vaccine is",8
510,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/1366/end/1401,"you're not going to be spared from the coronavirus. i mean, if everyone else around you is in a worse situation or affected by the vice, i mean the virus doesn't discriminate, right? the virus itself can hit anyone. and as we saw from the fact that even president",1
511,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/1385/end/1420,"contracted it, nobody is really safe. on the other hand, the effects of the virus have been very, i'm equal 1st of all the u.s. health care system is equal to begin with. the quality of care varies a lot between regions and even within regions. the new york times found out that",1
512,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/1417/end/1452,"are especially hit hard and even recently i read that they're infection rates or the hospitalization rate is 4 times higher than that of white people. virus itself doesn't discriminate, its effects can be very unequal and i'm equal thanks for joining us today. my",1
513,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/1438/end/1473,"pleasure and time for your questions on the coronavirus is derrick williams. what are the differences and similarities between flu and covert 19? this is a regular question now that flu season is upon us in the northern hemisphere. let's,",1
514,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/1454/end/1489,let's look at the similarities between the 2 diseases 1st starting with how they spread. which for both is mainly through droplets emitted when infected people cough or sneeze or talk with both respiratory diseases. people are,0
515,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/1493/end/1528,"cough, shortness of breath, the t., sore throat, runny nose, muscle pain, and headache. so if you develop those symptoms, especially in combination, it's a good idea to get tested. finally, of course, both can kill you,",0
516,https://archive.org/details/DW_20201120_103000_Kulturzeit#start/1663/end/1698,"international perspective such researchers are reporting see political breakthroughs in efforts to develop the final set against covert 19. could this be the beginning of the end for the coronavirus nightmare, and who will profit 1st find down to the point short order?",8
517,https://archive.org/details/DW_20201120_133000_Kulturzeit#start/803/end/838,the fight against the coronavirus pandemic. as the rate of infection in developing the latest research information and contacts,8
518,https://archive.org/details/DW_20201120_133000_Kulturzeit#start/881/end/916,a carrier. studies show the pollution also lays the groundwork for the virus aggravating the throat and lungs to make us more susceptible to covert a toxic and potentially deadly partnership. air pollution and covert 19,3
519,https://archive.org/details/DW_20201120_133000_Kulturzeit#start/869/end/904,the corona virus is a respiratory disease. it attacks the lungs and other organs in its attempt to infect a toast. but it has another strategy. air pollution. scientists believe it uses fine particulate matter as,8
520,https://archive.org/details/DW_20201120_133000_Kulturzeit#start/897/end/932,invisible killer and its little helper. a lot of cities around the world have been promising to clean up their act and clear the air. now they've got another reason to act. a coronavirus. there are many sources of particulate pollution. the primary,1
521,https://archive.org/details/DW_20201120_133000_Kulturzeit#start/983/end/1018,"as it hasn't tried to shut us from the decisive point is that we have discovered that the virus infection in covert 19 mainly affects the inner layer of the blood vessels. the so-called and the seal cells. and as it happens, that is also the target of a fine particular matter. there's",1
522,https://archive.org/details/DW_20201120_133000_Kulturzeit#start/966/end/1001,"if these tiny particles can build up in arteries and damage their insides and that's where the sars code to virus also causes much of its most serious damage . as recent studies show,",3
523,https://archive.org/details/DW_20201120_133000_Kulturzeit#start/1034/end/1069,and about 27 percent in east asia. this highlights the risks posed by at pollution even before the pandemic. we currently have more than 1000000 deaths from the corona virus pandemic. but we know that,3
524,https://archive.org/details/DW_20201120_133000_Kulturzeit#start/1047/end/1082,a particular matter causes nearly 9000000 deaths a year worldwide. that's an indication of how much attention the coronavirus is getting compared to particulate pollution. i believe we need to rethink properly.,3
525,https://archive.org/details/DW_20201120_133000_Kulturzeit#start/1095/end/1130,hasn't been directly proven so far. many scientists are convinced that very high levels of particulate matter in the end we breathe weakens our immune response and bounce a matter of grave concern. especially in the time of the coronavirus. just really,1
526,https://archive.org/details/DW_20201120_133000_Kulturzeit#start/1214/end/1249,but that's something we don't know that air pollution causes or allows covert 19 to become to get infected more easily. but the main reason we think is that air pollution causes preconditions that aggravate the over 1000 outcome. i,3
527,https://archive.org/details/DW_20201120_133000_Kulturzeit#start/1248/end/1283,"but this would be this direct effect. for example, if air pollution triggers the body to be more receptive of the virus, that would certainly be reduced with a covert look down. but the point is that the long term exposure to air pollution",3
528,https://archive.org/details/DW_20201120_133000_Kulturzeit#start/1233/end/1268,"guess that the great lockdown was a great thing in the air pollution fell in many cities, meaning fuel coated, carrying particles around and less aggravation. yes, it's a little bit more complicated than that. this is possible,",1
529,https://archive.org/details/DW_20201120_133000_Kulturzeit#start/1421/end/1456,a good safety record should qualify it for use before final testing is completed. a limited number of shots could be ready next month. and the money more time this week is there williams? our science correspondent answering your questions on the coronavirus.,1
530,https://archive.org/details/DW_20201120_133000_Kulturzeit#start/1421/end/1456,a good safety record should qualify it for use before final testing is completed. a limited number of shots could be ready next month. and the money more time this week is there williams? our science correspondent answering your questions on the coronavirus.,1
531,https://archive.org/details/DW_20201120_133000_Kulturzeit#start/1565/end/1600,"africa, where people also aren't getting as sick and dying at rates that experts initially predicted they would, eric williams said, i've been fizzling for any other developments on the virus goes well website at the call of slash 295. but.",1
532,https://archive.org/details/DW_20201120_163000_Kulturzeit#start/1814/end/1849,the coronavirus of the coded special monday to friday on t.w. . this is due to the news live from the german drug company biome. 2nd us palm at,8
533,https://archive.org/details/DW_20201120_163000_Kulturzeit#start/1770/end/1805,the fight against the corona virus pandemic has the rate of infection been developing. measures are being taken. what is the latest research information and context,8
534,https://archive.org/details/DW_20201120_163000_Kulturzeit#start/1832/end/1867,"pfizer. this take emergency approval for the corona virus vaccine in the united states. if it gets the go ahead, the company says they could begin sending out the shops within alice. also coming up mania begins handing over disputed territory to azerbaijan. under",8
535,https://archive.org/details/DW_20201120_183000_Kulturzeit#start/80/end/115,"hello, i'm christie. munda, it's good to have your company. the number off corona virus cases in africa has so paused 2000000, including 48000, deaths, africa's infections and deaths make up less than 4 percent off the global total. but the world health organization has warned the continent is heading toward",1
536,https://archive.org/details/DW_20201120_183000_Kulturzeit#start/115/end/150,"countries have had coronavirus spikes in the past month. and that's for a range of reasons in most of the affected african countries, the rise in new cases is coming from workplaces and family gatherings. and of course, we know that there are several political elections coming up in",1
537,https://archive.org/details/DW_20201120_183000_Kulturzeit#start/165/end/200,"while getting transport to get to the hospital was a problem. so what happened? number of women was struggling to give back. and by the time in the area of the hospitals, they actually afaik, they adapting to lockdowns is not easy or affordable for many across",1
538,https://archive.org/details/DW_20201120_183000_Kulturzeit#start/1778/end/1813,pages drinking shortage. i am playing gonna stream of black gold plate starts december 4th on d. w. lead,0
539,https://archive.org/details/DW_20201120_223000_Kulturzeit#start/23/end/58,"could it be that there is a shimmer of hope in the corona pandemic? well, a number of researchers are reporting significant breakthroughs in efforts to develop a vaccine. at the same time though, infection rates continue to rise relentlessly in many countries,",8
540,https://archive.org/details/DW_20201120_223000_Kulturzeit#start/312/end/347,"others? or is this about profit and strategic gains from the $200.00 pharma companies worldwide that are researching to find the coronavirus vaccine. the german company, bio on tech and the u.s. company, pfizer were the 1st to announce",8
541,https://archive.org/details/DW_20201120_223000_Kulturzeit#start/324/end/359,"a breakthrough with cutting edge biotechnology. the genetic makeup of the virus would be injected, allowing the patient to develop perfect antibodies. a disadvantage is that the serum must be stored at temperatures of minus 70 degrees celsius. that would rule",8
542,https://archive.org/details/DW_20201120_223000_Kulturzeit#start/805/end/840,"to that. and that is that we don't know whether the vaccine will prevent the transmission of the virus from one person to the, to the other. so whether you can, maybe you will still be infectious, although you won't have a severe disease. and in that sense, it does not make sense to vaccinate the young 1st because they don't suffer the",1
543,https://archive.org/details/DW_20201120_223000_Kulturzeit#start/841/end/876,"currently we expect in 50 to 60 percent of the population will do the, the biology of the virus. we have other viruses where we need a higher number of people getting vaccinated. the other important aspect, maybe moving to the international viewpoint is that is",1
544,https://archive.org/details/DW_20201120_223000_Kulturzeit#start/1227/end/1262,"mentioned to be before the show when we were talking. that was your view. that was a major concern for you. communication. yes, no, that's really true because we in germany have been really well off compared to other countries. our infection rates are not this high, so people don't see how bad it can be. not everyone watches,",8
545,https://archive.org/details/DW_20201120_223000_Kulturzeit#start/1813/end/1848,along. love playing respect. business to tell me the news live from berlin or corona virus vaccine could be now,8
546,https://archive.org/details/DW_20201120_223000_Kulturzeit#start/1827/end/1862,one step closer to us. pharma giant finds there and it's a german popped up buying on take a virus for emergency approval for their back seen in the united states. they say they could begin sending out doses within hours of approval. also coming up to,8
547,https://archive.org/details/DW_20201120_200000_Fit__gesund#start/815/end/850,"partner, pfizer seeking emergency authorization for that. corona virus vaccine in the united states. it's the 1st time, such a vaccine to be put before the fda and if approved, it would be a major step in the fight against a pandemic. the u.s.",8
548,https://archive.org/details/DW_20201120_200000_Fit__gesund#start/1085/end/1120,"a hospital bathroom and sparked outrage in italy, a clinic that the patient was being treated for a suspected corona, virus infection. but chose not to play that particular clip. but we will show you scenes of the hospital struggling to cope. it also meet",1
549,https://archive.org/details/DW_20201120_200000_Fit__gesund#start/1188/end/1223,"campaign and its capital, naples were mostly spared from the 1st wave of the coronavirus pandemic in spring, only to be hit even harder by the 2nd wave. this doctor works in another hospital in the region, out of fear for his job. he doesn't want to show his face. he says that many",1
550,https://archive.org/details/DW_20201120_200000_Fit__gesund#start/1207/end/1242,untrained doctors and nurses have to feel in a sense that we can't assist people in the proper way. even if we try. we're also worried about being infected. our main issue is the lack of hospital beds and personnel,1
551,https://archive.org/details/DW_20201120_200000_Fit__gesund#start/1278/end/1313,"we would have got more and appear more trustworthy. bt it. purchases campaign, you know, was put under lockdown far too late when her father got sick in mid october life here in sunny towers, this base and yes,",0
552,https://archive.org/details/DW_20201120_200000_Fit__gesund#start/1548/end/1583,that chinese efforts to suppress the territories pro-democracy movement will not succeed. he goes on trial next week to face charges of unlawful assembly wearing a mask during demonstrations last year. he's been repeatedly a detained and could be sentenced to several years in prison if found guilty. he,1
553,https://archive.org/details/DW_20201120_200000_Fit__gesund#start/1713/end/1748,or you can follow us on instagram and twitter at the doubling of the day. the fight against the coronavirus pandemic. how has the rate of infection been developing? measures are being taken?,8
554,https://archive.org/details/DW_20201120_200000_Fit__gesund#start/1754/end/1789,"coronavirus is changing the world, changing our lives. so please take care of yourself. keep your distance and wash your hands. if you can stay at how we do w. for here for you,",1
555,https://archive.org/details/DW_20201120_203000_Markus_Lanz#start/97/end/132,"also on the day, saudi arabia is hosting the g 20 summit with the coronavirus at the top of the agenda. but it's the countries human rights record that's in the spotlight. 20 presidency, the government of saudi arabia has been hard at work trying to rebrand its image.",1
556,https://archive.org/details/DW_20201120_203000_Markus_Lanz#start/1660/end/1695,"a vaccine against covert 19. could this be the beginning of the end for the coronavirus nightmare, and who feel which one will profit 1st find out to the point short for the book. to the point that the beating the minutes on w.,",8
557,https://archive.org/details/DW_20201120_203000_Markus_Lanz#start/1837/end/1872,"a german drugs come from a bomb technology u.s. patna, fison seek emergency approval for that corona virus vaccine. in the u.s. . they say they could begin sending out shots within hours of approval.",8
558,https://archive.org/details/DW_20201120_203000_Markus_Lanz#start/2524/end/2559,campaigning. it's being reported that he's now been granted by germany has recorded its highest number of daily coronavirus cases. more than 23 and a half 1000 new infections have been confirmed in the last 24 hours. robert call,1
559,https://archive.org/details/DW_20201120_203000_Markus_Lanz#start/2543/end/2578,"institute for infectious diseases, reports of 880000, people have now contracted to accommodate 19. this increase comes as germany continues to battle. the virus with partial lockdowns tougher restrictions could be on the way when chance after chance,",0
560,https://archive.org/details/DW_20201120_203000_Markus_Lanz#start/2543/end/2578,"institute for infectious diseases, reports of 880000, people have now contracted to accommodate 19. this increase comes as germany continues to battle. the virus with partial lockdowns tougher restrictions could be on the way when chance after chance,",0
561,https://archive.org/details/DW_20201120_203000_Markus_Lanz#start/2559/end/2594,"the merkel meets the heads of germany states next week. german drug developed biotech and its u.s. partner, pfizer seeking emergency authorization for their coronavirus vaccine in the united states. based on the vaccine safety record, the u.s.",8
562,https://archive.org/details/DW_20201120_203000_Markus_Lanz#start/2576/end/2611,"food and drug administration could grant permission for emergency use before testing is complete. if successful, the 1st shots could be administered next month for the world, experiencing daily hardships. as a result of a pandemic vaccine can't come soon enough. a small pub with",8
563,https://archive.org/details/DW_20201120_203000_Markus_Lanz#start/2593/end/2628,a big history 60 years of just the albatross pub in california once hosted intellectuals of the free speech movement in the sixty's. today is shutting down for good due to the coronavirus pandemic where,1
564,https://archive.org/details/DW_20201120_203000_Markus_Lanz#start/2741/end/2776,"that will forever took hold on the west coast to come out in 2007. the stores made promises like years later, reality looks very little good. drinking water shortage.",0
565,https://archive.org/details/DW_20201120_203000_Markus_Lanz#start/2950/end/2985,"one of those walk in clinics. a lot of people getting tested before thanksgiving because they want to go home to see their families. so the health crisis definitely is a real we heard here from new york that maybe by the end of the month, bars and fitness studios might have to close down that we heard from j.p.",1
566,https://archive.org/details/DW_20201120_203000_Markus_Lanz#start/2969/end/3004,"morgan here on friday that they are actually lowering the growth expectations for the 1st quarter because of the pandemic, because of the virus seems to be out of control all over the country. and we see the measure spy of the states by the communities to at least partially lock down,",1
567,https://archive.org/details/DW_20201120_203000_Markus_Lanz#start/3071/end/3106,"restrictions to battle. another wave of corona virus infections, demand for air travel remains low. the sector has already received an estimated $160000000000.00 in aid. china's aviation authority says it's not yet ready to certify boeing, $737.00 max as safe to fly. meanwhile, european regulators expect",1
568,https://archive.org/details/DW_20201120_203000_Markus_Lanz#start/3520/end/3555,"never going to come across against covert 19. could this be the beginning of the end for the coronavirus nightmare, and who shortly will profit 1st find out to the point short? to the point i am of the 60 minutes on t.w.",8
569,https://archive.org/details/DW_20201120_203000_Markus_Lanz#start/3589/end/3624,how does a virus spread and the trend will all be true just through the tap and we couldn't read your product is called spectrum if you would like. and the information on the coronavirus or any other science topic. you should,1
570,https://archive.org/details/DW_20201120_073000_To_the_Point#start/31/end/66,"well, a number of researchers are reporting significant breakthroughs in efforts to develop a vaccine. at the same time though, infection rates continue to rise relentlessly in many countries, governments across europe and elsewhere have responded with drastic incursions into",8
571,https://archive.org/details/DW_20201120_073000_To_the_Point#start/310/end/345,"an anti covert vaccine. the question is, is this humanity at its best with people giving everything to save the lives of others? or is this about profit and strategic gains from the 200 pharma companies worldwide that are researching to find the coronavirus vaccine. the",8
572,https://archive.org/details/DW_20201120_073000_To_the_Point#start/329/end/364,"german company by own tag and the u.s. company, pfizer were the 1st to announce a breakthrough with cutting edge biotechnology. the genetic makeup of the virus would be injected, allowing the patient to develop perfect antibodies. a disadvantage is that the serum must be stored at temperatures of minus 70 degrees celsius. that would rule",8
573,https://archive.org/details/DW_20201120_073000_To_the_Point#start/804/end/839,"strategy that people are discussing is why don't we vaccinate the young and then we can take it this way. and there's one big objection to that. and that is that we don't know whether the vaccine will prevent the transmission of the virus from one person to the, to the other. so whether you can, maybe you will still be infectious, although you won't have",1
574,https://archive.org/details/DW_20201120_073000_To_the_Point#start/837/end/872,"a population group like germany are vaccinated when it is possible? it is very important to stop the pandemic locally that enough people get vaccinated . so currently we expect in 50 to 60 percent of the population will do the, the biology of the virus. we have other viruses where we need",1
575,https://archive.org/details/DW_20201120_073000_To_the_Point#start/1233/end/1268,"mentioned to be before the show when we were talking. that was your, that was a major concern for you. communication. yes, no, that's really true because we in germany have been really well off compared to other countries. our infection rates are not this high. so people don't see how bad it can be. not everyone watches,",8
576,https://archive.org/details/DW_20201120_073000_To_the_Point#start/1753/end/1788,shortage. good is a good living. what happened to gonna stream of black coal,0
577,https://archive.org/details/DW_20201120_073000_To_the_Point#start/1839/end/1874,a contentious peace deal sees several districts in the corridors of power about breaching come under control. go to our correspondent in cairo. also coming up as germany reports a record number of new coronavirus infections. is the country heading for,1
578,https://archive.org/details/DW_20201120_073000_To_the_Point#start/1844/end/1879,a tighter lockdown? no end in sight so that you.,1
579,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/148/end/183,3. those will be approved at the end of this year or early next year to be scaled up at the level that we can protect our well noble community is going to protect the people that are highly vulnerable to get this infection and also the frontline health workers because if we can protect those relatively the impact of this,0
580,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/163/end/198,"disease, what are you going to use and how do we move along that skill ability? i think you made him is to get everybody human eyes so that we can get rid of this deadly infection. i was still a long road ahead, but a collective crossing of the many of perilous at lancaster university. thanks very",1
581,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/195/end/230,"institute for infectious diseases reports that 880000 people across the country have now contracted covert line tain. the rise comes as germany continues to battle, the virus with partial lockdowns tougher restrictions could be put in place when",0
582,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/179/end/214,much. thanks for having germany has recorded its highest number of daily coronavirus cases. more than 23 and a half 1000 new infections have been confirmed in the last 24 hours. robert cock,1
583,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/195/end/230,"institute for infectious diseases reports that 880000 people across the country have now contracted covert line tain. the rise comes as germany continues to battle, the virus with partial lockdowns tougher restrictions could be put in place when",0
584,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/700/end/735,a virus back saying in the united states. it's the 1st corona virus that same to go before the food and drug administration in the u.s. . the american government expects the decision to send up to us in news for this alcove at 19 special is up next the states taking to that i'll be back,8
585,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/736/end/771,"next hour with more news headlines that forget you can always stay up to date on our web site. that's update up and dot com. you can also follow us on social media, instagram and twitter at day w news. i'm rebecca receives in the tent. cities in. the fight against the coronavirus pandemic has the rate of infection been",8
586,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/808/end/843,the corona virus is a respiratory disease. it attacks the lungs and other organs in its attempt to infect its host. but it has another strategy. air pollution. scientists believe it uses fine particulate matter as,8
587,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/820/end/855,a carrier. studies show the pollution also lays the groundwork for the virus aggravating the throat and lungs to make us more susceptible to covered a toxic and potentially deadly partnership. air pollution and covert 19,3
588,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/837/end/872,invisible killer and its little helper. a lot of cities around the world have been promising to clean up their act and clear the air. now they've got another reason to act. a coronavirus. there are many sources of particulate pollution. the primary,1
589,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/911/end/946,"build up in arteries and damage their insides, and that's where the sars codes to virus also causes much of its most serious damage. as recent studies show, as a dozen tried to shut off from the decisive point,",3
590,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/927/end/962,"is that we have discovered that the virus infection in coded 19 mainly affects the inner layer of the blood vessels. the so-called and the seal cells. and as it happens, that is also the target to find particular matter. there's a strong correlation between air pollution and covert 1000 mortality rates. the",1
591,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/980/end/1015,even before the pandemic. we currently have more than 1000000 deaths from the corona virus pandemic. but we know that a particular matter causes nearly 9000000 deaths a year worldwide. that's an indication of how much attention the coronavirus is,3
592,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/1051/end/1086,especially in the time of the coronavirus. george clearly felt his managing director of the max planck institute for chemistry and minds where he heads the department of atmospheric chemistry and lead that study. we mentioned in the report you found exposure to particulate air pollution contributes 15 percent to total,1
593,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/1154/end/1189,but that's something we don't know that air pollution causes or allows covert 19 to become to get infected more easily. but the main reason we think is that air pollution causes preconditions that aggravate the over 1000 outcome. i,3
594,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/1188/end/1223,"direct effect, for example, if air pollution triggers the body to be more receptive of the virus, that would certainly be reduced with a covert look down. but the point is that the long term exposure to air pollution",3
595,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/1173/end/1208,"guess that the great lockdown was a great thing in the air pollution fell in many cities. meaning if you were told that carrying particles around and less aggravation, yes, it's a little bit more complicated than that. this is possible. but this would be this",1
596,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/1368/end/1403,"limited number of shots could be ready next month. and the money more time this week is there williams, our science correspondent answering your questions on the coronavirus. why are mortality rates so low and densely populated countries like india?",1
597,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/1349/end/1384,the max planck institute for chemistry in mind. thank you very much. bio intake and pfizer are applying in the u.s. for a merge and say use of the vaccine at the 1st to do so. that companies say a good safety record should qualify it for use before final testing is complete. a,8
598,https://archive.org/details/DW_20201120_170300_Fokus_Europa#start/1563/end/1598,"michelle lee predicted they would. eric williams said, i've been fizzling for any other developments of the virus could well website at the call of slash 295. but. the",1
599,https://archive.org/details/DW_20201120_050000_Auf_den_Punkt#start/43/end/78,"long term budget and funding to help member states through the coronavirus and to make in a showdown, hungary and poland birth fused to bodger the plans to make the money conditional on, respecting the rule. also coming up u.s.,",3
600,https://archive.org/details/DW_20201120_050000_Auf_den_Punkt#start/79/end/114,"playing off coronavirus numbers are still fatu hot. that's according to both parties. how many medical stocks were filled in there is some talk, a little thing for my health workers to re-enter the profession and hope fill the gaps. you want, this is a story short i'm",1
601,https://archive.org/details/DW_20201120_050000_Auf_den_Punkt#start/106/end/141,"very, thank you for joining me. e.u. leaders have not managed to end a dispute that is stalling its long term and the release of a message and see coronavirus funding. now the diplomatic hour is over, poland, and hungary, which are unhappy about plans that would allow the e.u.",3
602,https://archive.org/details/DW_20201120_050000_Auf_den_Punkt#start/237/end/272,"budget of 1.8 trillion euros for the next 7 years, including 750000000000 euros of coronavirus aid. the financial plan needs unanimous support to be approved, and the latest veto from opposing member states means",3
603,https://archive.org/details/DW_20201120_050000_Auf_den_Punkt#start/383/end/418,"of their own household. 1000 cases are skyrocketing in the u.s. and officials are concerned that the corona virus could spread even more rapidly, between states over the holiday period. well u.s.,",1
604,https://archive.org/details/DW_20201120_050000_Auf_den_Punkt#start/535/end/570,"virus infections is still too high. more than $23000.00, new cases were announced today, but there os science at the latest restrictions are working as numbers begin to plan. but the head of the robert call institute says the situation is still very",1
605,https://archive.org/details/DW_20201120_050000_Auf_den_Punkt#start/641/end/676,"one of europe's largest research hospitals. she has put her finger on the problem. germany's health care system is facing we have enough ventilators, enough beds, enough masks,",1
606,https://archive.org/details/DW_20201120_050000_Auf_den_Punkt#start/641/end/676,"one of europe's largest research hospitals. she has put her finger on the problem. germany's health care system is facing we have enough ventilators, enough beds, enough masks,",1
607,https://archive.org/details/DW_20201120_050000_Auf_den_Punkt#start/761/end/796,"same position, these are not easy times for tattoo artist marcos to feel it in his father recently died of complications from cope at 19 mourning his loss mark has devised a new design a mask apart. is he going to it's",1
608,https://archive.org/details/DW_20201120_050000_Auf_den_Punkt#start/800/end/835,"a growing number of clients who discovered his design on social media, on my hip with your monitor, the campaign i'm with you aims to build solidarity among relatives in the messages we're sticking together. if you can, my dear man on sandra luna wants the mask part tattooed on her skin",1
609,https://archive.org/details/DW_20201120_050000_Auf_den_Punkt#start/837/end/872,"after one of the world's longest quarantine periods, argentina is seeing a rapid rise in deaths. more and more people are succumbing to the virus. hospitals can barely cope with the number of patients. we let it grow",0
610,https://archive.org/details/DW_20201120_050000_Auf_den_Punkt#start/837/end/872,"after one of the world's longest quarantine periods, argentina is seeing a rapid rise in deaths. more and more people are succumbing to the virus. hospitals can barely cope with the number of patients. we let it grow",0
611,https://archive.org/details/DW_20201120_050000_Auf_den_Punkt#start/873/end/908,"a loss over how to respond a month long lockdown failed to contain the virus and dealt a crippling blow to the ailing economy. in the tattoo studio, carlos sent to leon is next in line. he too lost his 80 year old father to the coronavirus this tattoo as",3
612,https://archive.org/details/DW_20201120_050000_Auf_den_Punkt#start/873/end/908,"a loss over how to respond a month long lockdown failed to contain the virus and dealt a crippling blow to the ailing economy. in the tattoo studio, carlos sent to leon is next in line. he too lost his 80 year old father to the coronavirus this tattoo as",3
613,https://archive.org/details/DW_20201120_050000_Auf_den_Punkt#start/1349/end/1384,"house. he's known around the world for developing floating solutions to problems posed by climate change and of an isolation of water architects. for me, that means that you use water to make cities better,",0
